word,part_of_speech,english_word,sense
poika,noun,boy,son of any age
poika,noun,boy,male human younger than the speaker
poika,noun,boy,male servant
poika,noun,boy,"male of any age, used as a friendly diminutive"
kaveri,noun,boy,male friend
poika,noun,boy,affectionate term of address for male dog
poikaystävä,noun,boyfriend,male partner in a romantic relationship
poikakaveri,noun,boyfriend,male partner in a romantic relationship
miesystävä,noun,boyfriend,male partner in a romantic relationship
kaveri,noun,boyfriend,male friend
ystävä,noun,boyfriend,male friend
leipä,noun,bread,baked dough made from cereals
leipä,noun,bread,countable: any variety of bread
hillo,noun,bread,slang: money
leipä,noun,bread,"food, sustenance, support of life, in general"
murtuma,noun,break,instance of breaking something into pieces
murtaminen,noun,break,instance of breaking something into pieces
särkeminen,noun,break,instance of breaking something into pieces
särkyminen,noun,break,instance of breaking something into pieces
rikkominen,noun,break,instance of breaking something into pieces
rikkoutuminen,noun,break,instance of breaking something into pieces
aukko,noun,break,physical space that opens up in something or between two things
tauko,noun,break,music: short section of music in which some performers stop
tauko,noun,break,"rest or pause, usually from work"
tauko,noun,break,temporary split in romantic relationship
väliaika,noun,break,interval between two parts of performance
tauko,noun,break,interval between two parts of performance
murros,noun,break,significant change in circumstance
käänne,noun,break,significant change in circumstance
käänne,noun,break,change in weather
aamunkoitto,noun,break,beginning of morning
aamunkoite,noun,break,beginning of morning
pako,noun,break,act of escaping
syötönmurto,noun,break,tennis: game won by receiving party
aloituslyönti,noun,break,"billiards, snooker: first shot"
vastahyökkäys,noun,break,soccer: counter-attack
aamupala,noun,breakfast,first meal of the day
aamiainen,noun,breakfast,first meal of the day
tuoda,verb,bring,to transport toward somebody/somewhere
viedä,verb,bring,to transport toward somebody/somewhere
syöttää,verb,bring,baseball: to pitch
veli,noun,brother,male sibling
veli,noun,brother,male having parents in common
veli,noun,brother,male fellow member of a religious community
veli,noun,brother,peer
ruskea,noun,brown,colour
ruskea,noun,brown,one of the colour balls used in snooker
kupariraha,noun,brown,copper coin
rautias,noun,brown,brown horse or other animal
raudikko,noun,brown,brown horse or other animal
ruskeaihoinen,noun,brown,brown-skinned person
heinäperhonen,noun,brown,nymphalid butterfly of subfamily Satyrinae
rakentaa,verb,build,(transitive) to form by combining materials or parts
rakentaa,verb,build,(transitive) to develop or give form to according to a plan or process
rakentaa,verb,build,(transitive) to increase or strengthen by adding gradually to
perustaa,verb,build,(transitive) to establish a basis for
rakentaa,verb,build,(transitive) to establish a basis for
rakentua,verb,build,(intransitive) to form by combining materials or parts
rakentua,verb,build,(intransitive) to develop in magnitude or extent
koota,verb,build,"(transitive, computing) to construct software by compiling its source code"
buildata,verb,build,"(transitive, computing) to construct software by compiling its source code"
koota,verb,build,"(intransitive, computing) to be constructed by compilation of source code"
buildata,verb,build,"(intransitive, computing) to be constructed by compilation of source code"
rakentaminen,noun,building,act or process of building
rakennus,noun,building,act or process of building
rakennustaito,noun,building,act or process of building
rakennus,noun,building,closed structure with walls and a roof
linja-auto,noun,bus,vehicle
bussi,noun,bus,vehicle
väylä,noun,bus,electrical conductor
liike,noun,business,commercial enterprise or establishment
yritys,noun,business,commercial enterprise or establishment
liiketoiminta,noun,business,commercial enterprise or establishment
myymälä,noun,business,commercial enterprise or establishment
kauppa,noun,business,commercial enterprise or establishment
ammatti,noun,business,"occupation, work or trade of a person"
työ,noun,business,"occupation, work or trade of a person"
ala,noun,business,"occupation, work or trade of a person"
elinkeino,noun,business,"occupation, work or trade of a person"
liiketoiminta,noun,business,"commercial, industrial or professional activity"
yritystoiminta,noun,business,"commercial, industrial or professional activity"
ala,noun,business,"commercial, industrial or professional activity"
kauppa,noun,business,"commercial, industrial or professional activity"
kauppa,noun,business,volume or amount of commercial trade
liikevaihto,noun,business,volume or amount of commercial trade
asiakkuus,noun,business,patronage
elinkeinoelämä,noun,business,private commercial interests taken collectively
yritykset,noun,business,private commercial interests taken collectively
liikkeenjohto,noun,business,management of commercial enterprises
bisnes,noun,business,management of commercial enterprises
liike-elämä,noun,business,management of commercial enterprises
asia,noun,business,particular situation or activity
juttu,noun,business,particular situation or activity
homma,noun,business,particular situation or activity
tapaus,noun,business,particular situation or activity
asia,noun,business,objective or a matter needing to be dealt with
tehtävä,noun,business,objective or a matter needing to be dealt with
homma,noun,business,objective or a matter needing to be dealt with
asia,noun,business,something involving one personally
asiat,noun,business,matters that come before a body for deliberation or action
bisnes,noun,business,business class
lauma,noun,business,collective noun for a group of ferrets
asia,noun,business,slang: something very good
asia,noun,business,slang: excrement
vilkas,adj,busy,crowded with business or activities
kiireinen,adj,busy,doing a great deal
työntäyteinen,adj,busy,doing a great deal
varattu,adj,busy,engaged
levoton,adj,busy,complicated
sekava,adj,busy,complicated
voi,noun,butter,soft foodstuff made from milk
ostaa,verb,buy,to obtain something with money
niellä,verb,buy,to accept as true
uskoa,verb,buy,to accept as true
kakku,noun,cake,type of sweet dessert
keksi,noun,cake,small mass of baked dough
pannukakku,noun,cake,thin wafer-shaped mass of fried batter
lätty,noun,cake,thin wafer-shaped mass of fried batter
keksi,noun,cake,thin wafer-shaped mass of fried batter
kakku,noun,cake,block of dense material
kimpale,noun,cake,block of dense material
pala,noun,cake,block of dense material
hillo,noun,cake,slang: money — see also money
kakku,noun,cake,used to describe the doctrine of having one's cake and eating it too
kankku,noun,cake,slang: plump buttocks
huuto,noun,call,cry or shout
ääni,noun,call,characteristic cry of a bird or other animal
kutsu,noun,call,beckoning or summoning
tehtävä,noun,call,beckoning or summoning
puhelu,noun,call,telephone conversation
puhelinkeskustelu,noun,call,telephone conversation
puhelinsoitto,noun,call,instance of calling someone on the telephone
soitto,noun,call,instance of calling someone on the telephone
käynti,noun,call,social visit
vierailu,noun,call,social visit
kyläily,noun,call,social visit
käynti,noun,call,nautical: visit by a ship or boat to a port
päätös,noun,call,decision or judgement
puheenvuoro,noun,call,right to speak
osto-optio,noun,call,finance: short for option to buy stock — see also call option
päivystys,noun,call,type of work shift
kutsu,noun,call,computing: act of jumping to a subprogram
tarjous,noun,call,statement of a particular state or rule in many games
maksaminen,noun,call,poker: act of matching a bet
puosunpilli,noun,call,nautical: whistle or pipe used to summon the sailors to duty
pilli,noun,call,instrument to call birds or animals
kutsu,noun,call,invitation to take charge of or serve a church
vokaatio,noun,call,invitation to take charge of or serve a church
kutsumus,noun,call,"vocation, employment, calling"
poka,noun,call,prostitution: meeting with a client
keikka,noun,call,prostitution: meeting with a client
tarve,noun,call,"need, necessity"
kamera,noun,camera,still camera
valokuvakamera,noun,camera,still camera
kamera,noun,camera,movie camera
elokuvakamera,noun,camera,movie camera
videokamera,noun,camera,movie camera
osata,verb,can,to be able to; to know how to
voida,verb,can,to be able to; to know how to
pystyä,verb,can,to be able to; to know how to
voida,verb,can,may
saada,verb,can,may
purkittaa,verb,can,to preserve
hylätä,verb,can,to discard
tukkia,verb,can,to shut up
potkaista,verb,can,to fire or dismiss an employee
ei voi,verb,cannot,"cannot — see also can, not"
ei osaa,verb,cannot,"cannot — see also can, not"
auto,noun,car,"automobile, a vehicle steered by a driver"
hissikori,noun,car,"moving, load-carrying component of an elevator"
kortti,noun,card,"flat, normally rectangular piece of stiff paper, plastic etc."
karsta,noun,card,device to raise the nap on a fabric
karsta,noun,card,hand-held tool for preparing materials for spinning
karstauskone,noun,card,machine for disentagling the fibres of wool prior to spinning
karstain,noun,card,machine for disentagling the fibres of wool prior to spinning
työ,noun,career,one's calling in life; a person's occupation
ammatti,noun,career,one's calling in life; a person's occupation
ura,noun,career,an individual’s work and life roles over their lifespan
työura,noun,career,an individual’s work and life roles over their lifespan
porkkana,noun,carrot,Daucus carota ssp. sativus
porkkananpunainen,noun,carrot,shade
porkkanankeltainen,noun,carrot,shade
porkkana,noun,carrot,motivational tool
kantaa,verb,carry,to transport by lifting
jatkaa,verb,carry,to extend
(varastossa) olla,verb,carry,to stock or supply
jatkaa,verb,carry,to adopt; take over or stand in
merkitä muistiin,verb,carry,in an addition
viedä,verb,carry,to transmit or travel
kissa,noun,cat,domestic species
katti,noun,cat,domestic species
mirri,noun,cat,domestic species
kolli,noun,cat,domestic species
kisu,noun,cat,domestic species
kissamainen petoeläin,noun,cat,"member of the suborder (or superfamily) Feliformia (Feloidea), ""cat-like"" carnivorans"
kissaeläin,noun,cat,member of the family Felidae
kissa,noun,cat,member of the subfamily Felinae
iso kissa,noun,cat,member of the subfamily Pantherinae
sapelihammaskissa,noun,cat,member of the extinct subfamily Machairodontinae
jatsari,noun,cat,jazz enthusiast
kundi,noun,cat,"guy, fellow"
heppu,noun,cat,"guy, fellow"
ankkuritalja,noun,cat,strong tackle used to hoist an anchor to the cathead of a ship
pilppu,noun,cat,"game of ""trap and ball"" (or ""cat and dog"")"
pilppu,noun,cat,"the trap in the game of ""trap and ball"""
piiritysvaunu,noun,cat,wheeled shelter used as siege weapon
sentti,noun,cent,subunit of currency in US and elsewhere
sentti,noun,cent,one-hundredth of a euro
sentti,noun,cent,coin
keskipiste,noun,center,point equidistant from all points on the perimeter of a circle
keskipiste,noun,center,point equidistant from all points on the surface of a sphere
keskikohta,noun,center,middle portion of something
keskusta,noun,center,middle portion of something
keskialue,noun,center,middle portion of something
keskipiste,noun,center,point on a line midway between the ends
keskipiste,noun,center,point in the interior of figure with mean coordinates
keskus,noun,center,place where a function or activity occurs
ydin,noun,center,topic of particular importance
keskipiste,noun,center,topic of particular importance
sentteri,noun,center,in basketball
keskushyökkääjä,noun,center,in ice hockey
sentteri,noun,center,in ice hockey
sentteri,noun,center,in American and Canadian football
keskitys,noun,center,soccer: pass into the center of the pitch
